City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Avera,US,33.194,-82.5271,60.31,98,99,6.44,overcast clouds
346,Duminichi,RU,53.9345,35.1099,33.35,93,100,13.47,light snow
347,Ternate,ID,0.8,127.4,81.32,79,100,4.32,overcast clouds
348,Bengkulu,ID,-3.8004,102.2655,75.34,89,99,4.79,overcast clouds
349,Arlit,NE,18.7369,7.3853,59.41,20,1,7.34,clear sky
350,Gorom-Gorom,BF,14.4439,-0.2361,68.9,17,54,8.9,broken clouds
351,Fayetteville,US,35.0527,-78.8784,58.48,91,100,10.36,overcast clouds
352,Kismayo,SO,-0.3582,42.5454,75.85,80,100,13.56,overcast clouds
353,Deputatskiy,RU,69.3,139.9,-35.05,100,98,1.19,overcast clouds
354,Caravelas,BR,-17.7125,-39.2481,75.38,86,25,4.7,scattered clouds
355,Plettenberg Bay,ZA,-34.0527,23.3716,75.99,71,100,4.41,overcast clouds
356,Nagato,JP,34.3833,131.2,43.45,68,99,11.27,overcast clouds
357,Dalvik,IS,65.9702,-18.5286,24.73,87,100,7.14,light snow
358,Jinka,ET,5.65,36.65,65.5,40,95,2.17,overcast clouds
359,Cidreira,BR,-30.1811,-50.2056,73.81,85,54,13.29,broken clouds
360,Trinidad,BO,-14.8333,-64.9,76.98,94,83,0.0,broken clouds
361,Sarkand,KZ,45.41,79.9186,9.12,68,3,6.91,clear sky
362,Alamo,MX,20.9167,-97.6833,82.04,77,52,6.73,broken clouds
363,Akdepe,TM,42.0551,59.3788,14.09,46,6,7.29,clear sky
364,Xam Nua,LA,20.4197,104.0439,48.25,96,100,2.71,overcast clouds
365,Talnakh,RU,69.4865,88.3972,-30.71,85,33,8.05,scattered clouds
366,Coari,BR,-4.085,-63.1414,72.46,97,100,2.84,overcast clouds
367,Nelson Bay,AU,-32.7167,152.15,83.1,63,1,14.0,clear sky
368,Nijar,ES,36.9665,-2.206,49.66,54,0,3.44,clear sky
369,Soyo,AO,-6.1349,12.3689,78.82,86,100,6.38,overcast clouds
370,Souillac,MU,-20.5167,57.5167,77.38,88,75,12.66,light rain
371,Saint George,US,37.1041,-113.5841,43.39,80,100,8.05,overcast clouds
372,Cape Coast,GH,5.1053,-1.2466,79.75,84,69,8.08,broken clouds
373,Irtyshskiy,RU,58.3333,68.1333,8.49,85,72,7.85,broken clouds
374,Point Pedro,LK,9.8167,80.2333,75.2,70,88,10.42,overcast clouds
375,Airai,TL,-8.9266,125.4092,67.96,75,90,2.08,overcast clouds
376,Maldonado,UY,-34.6667,-54.9167,72.79,75,0,13.33,clear sky
377,Namibe,AO,-15.1961,12.1522,73.47,79,96,6.35,overcast clouds
378,Baghdad,IQ,33.3406,44.4009,48.11,81,0,11.5,clear sky
379,Tommot,RU,58.9564,126.2925,-66.21,100,90,0.94,overcast clouds
380,Zhetysay,KZ,40.7333,68.3,1.83,95,5,2.64,clear sky
381,Half Moon Bay,US,37.4636,-122.4286,57.79,66,0,11.5,haze
382,Jacareacanga,BR,-6.2222,-57.7528,71.28,99,100,3.0,overcast clouds
383,Bardiyah,LY,31.7561,25.0865,56.7,66,0,12.8,clear sky
384,Clyde River,CA,70.4692,-68.5914,-21.77,69,92,8.05,overcast clouds
385,El Alto,PE,-4.2714,-81.2147,73.06,74,96,11.52,overcast clouds
386,Lorengau,PG,-2.0226,147.2712,82.17,75,100,3.31,overcast clouds
387,Lukulu,ZM,-14.3707,23.242,65.19,92,100,3.47,overcast clouds
388,Honghu,CN,29.8206,113.4621,34.11,54,2,2.93,clear sky
389,Xiangfan,CN,32.0422,112.1448,32.95,53,77,0.87,broken clouds
390,Scarborough,GB,54.2797,-0.4044,33.66,87,40,5.01,scattered clouds
391,Luanda,AO,-8.8368,13.2343,80.6,83,75,10.36,light rain
392,Along,IN,28.1667,94.7667,46.24,96,41,1.74,scattered clouds
393,Zhigansk,RU,66.7697,123.3711,-46.84,91,99,3.11,overcast clouds
394,Moron,AR,-34.6534,-58.6198,83.95,72,5,14.5,clear sky
395,Maniitsoq,GL,65.4167,-52.9,0.27,77,65,11.56,broken clouds
396,Maarianhamina,AX,60.0973,19.9348,37.26,100,100,13.8,overcast clouds
397,Malangali,TZ,-8.5667,34.85,61.52,94,93,3.94,light rain
398,Saint John,CA,45.2727,-66.0677,33.8,100,100,4.61,mist
399,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,70.38,98,100,2.64,overcast clouds
400,Oytal,KZ,42.9057,73.2697,9.88,76,3,4.61,clear sky
401,Itarema,BR,-2.9248,-39.9167,78.76,77,10,13.62,clear sky
402,Xingyi,CN,24.1877,102.817,40.95,89,95,4.56,overcast clouds
403,Faya,SA,18.3851,42.4509,50.52,76,26,4.54,scattered clouds
404,Kirksville,US,40.1948,-92.5833,39.06,75,0,3.44,clear sky
405,Lampitak,PH,6.4322,125.0525,71.69,86,82,0.89,broken clouds
406,Boueni,YT,-12.9025,45.0761,80.58,74,99,3.78,light rain
407,Visnes,NO,59.3556,5.2242,34.83,93,75,2.3,light snow
408,La Sarre,CA,48.8002,-79.1996,27.9,96,100,5.44,light snow
409,Rock Sound,BS,24.9,-76.2,71.4,57,5,5.75,clear sky
410,Prince Rupert,CA,54.3161,-130.3201,40.69,88,100,23.02,moderate rain
411,Plyussa,RU,58.4308,29.3654,34.23,98,100,10.47,snow
412,Muzhi,RU,65.3667,64.6667,5.77,95,98,3.47,overcast clouds
413,Dawei,MM,14.0833,98.2,66.6,81,68,3.47,broken clouds
414,Aksu,CN,41.1231,80.2644,-1.07,89,5,5.28,clear sky
415,Port Hedland,AU,-20.3167,118.5667,77.05,94,100,25.32,light rain
416,Pindiga,NG,9.9833,10.9333,67.26,28,6,9.89,clear sky
417,Lucapa,AO,-8.4192,20.7447,61.74,94,100,1.23,overcast clouds
418,Oktyabrskiy,RU,54.4815,53.471,-2.87,92,29,4.68,scattered clouds
419,Auki,SB,-8.7676,160.7034,82.15,82,100,10.78,overcast clouds
420,Saint Augustine,US,29.8947,-81.3145,67.08,39,75,6.91,broken clouds
421,Kayerkan,RU,69.3497,87.7602,-31.94,85,46,5.06,scattered clouds
422,Crixas,BR,-14.5489,-49.9692,72.05,85,9,2.55,clear sky
423,Digby,CA,44.6169,-65.7655,35.58,92,100,14.12,overcast clouds
424,San Estanislao,CO,10.3983,-75.1511,80.49,79,20,8.01,few clouds
425,Kodinsk,RU,58.6881,99.1844,-35.81,96,77,5.19,broken clouds
426,Buraydah,SA,26.326,43.975,48.65,77,26,7.11,scattered clouds
427,Geaca,RO,46.8667,24.1,46.96,75,100,9.15,overcast clouds
428,Olafsvik,IS,64.8945,-23.7142,24.15,67,64,12.33,broken clouds
429,Sovetskiy,RU,61.3614,63.5842,5.27,90,41,6.4,scattered clouds
430,Filingue,NE,14.3521,3.3168,67.93,15,84,10.22,broken clouds
431,Taga,RO,46.95,24.05,43.32,73,100,10.87,overcast clouds
432,Birao,CF,10.2849,22.7882,68.83,23,62,8.7,broken clouds
433,Felipe Carrillo Puerto,MX,19.5833,-88.05,73.33,71,6,4.94,clear sky
434,Tulagi,SB,-9.0996,160.1476,81.64,77,100,13.2,overcast clouds
435,Muros,ES,42.7762,-9.0603,46.09,81,99,29.71,overcast clouds
436,Dzhebariki-Khaya,RU,62.2167,135.8,-52.42,97,100,1.05,overcast clouds
437,Praya,CV,14.9215,-23.5087,73.94,78,75,23.02,broken clouds
438,Ryki,PL,51.6257,21.9327,34.05,50,83,9.08,light snow
439,Kamaishi,JP,39.2667,141.8833,40.87,60,82,8.84,broken clouds
440,Sao Filipe,CV,14.8961,-24.4956,77.09,59,91,11.12,overcast clouds
441,Batya,HU,46.488,18.9542,46.72,94,93,10.07,overcast clouds
442,Pisco,PE,-13.7,-76.2167,71.65,73,0,17.27,clear sky
443,Yulara,AU,-25.2406,130.9889,85.68,41,22,21.41,few clouds
444,Paka,MY,4.6374,103.4368,75.13,94,40,2.3,scattered clouds
445,Pringsewu,ID,-5.3582,104.9744,73.87,94,98,0.81,overcast clouds
446,Bubaque,GW,11.2833,-15.8333,77.05,69,67,5.86,broken clouds
447,Mehndawal,IN,26.9753,83.1117,43.18,74,0,3.85,clear sky
448,Ust-Kan,RU,50.9276,84.761,-0.53,97,70,3.51,broken clouds
449,Sept-Iles,CA,50.2001,-66.3821,34.32,93,100,6.91,light snow
450,Zhangye,CN,38.9342,100.4517,4.42,78,2,1.34,clear sky
451,Mallapuram,IN,11.9667,78.25,59.68,95,2,3.74,clear sky
452,Shizunai,JP,42.3339,142.3669,27.05,69,100,6.78,overcast clouds
453,Collierville,US,35.042,-89.6645,62.71,89,75,0.0,broken clouds
454,Brae,GB,60.3964,-1.353,40.17,62,100,20.85,overcast clouds
455,Mengcheng,CN,33.2579,116.5655,30.31,66,1,4.29,clear sky
456,Muret,FR,43.3333,1.25,41.61,96,98,1.99,light rain
457,Christchurch,NZ,-43.5333,172.6333,71.8,60,20,11.5,few clouds
458,Geraldton,AU,-28.7667,114.6,81.01,36,0,25.32,clear sky
459,Kununurra,AU,-15.7667,128.7333,87.78,74,100,4.61,overcast clouds
460,Bilibino,RU,68.0546,166.4372,-27.36,96,6,4.12,clear sky
461,Dabhol,IN,17.6,73.1667,63.91,70,4,3.18,clear sky
462,Cravo Norte,CO,6.3017,-70.2041,81.55,48,14,6.35,few clouds
463,Maxixe,MZ,-23.8597,35.3472,78.71,79,47,6.78,scattered clouds
464,Portland,US,45.5234,-122.6762,50.61,75,100,9.22,overcast clouds
465,Kokopo,PG,-4.352,152.2633,81.16,72,100,7.27,overcast clouds
466,Kavieng,PG,-2.5744,150.7967,79.9,77,100,4.56,overcast clouds
467,Kobryn,BY,52.2138,24.3564,35.67,92,100,7.94,light rain
468,Thinadhoo,MV,0.5333,72.9333,80.55,65,41,4.18,scattered clouds
469,Nome,US,64.5011,-165.4064,-3.93,65,75,13.8,broken clouds
470,Mumias,KE,0.3351,34.4864,63.66,47,78,5.77,broken clouds
471,Iwaki,JP,37.05,140.8833,47.01,71,100,3.0,overcast clouds
472,Puerto Leguizamo,CO,-0.1934,-74.7819,72.41,97,100,2.44,overcast clouds
473,Bone,DE,51.9669,12.1396,29.89,83,100,3.76,overcast clouds
474,Roald,NO,62.5833,6.1333,37.76,86,20,4.61,few clouds
475,Singkang,MY,2.1006,102.7994,75.42,84,100,5.46,overcast clouds
476,Lata,PT,40.1629,-8.3327,51.82,83,100,16.31,overcast clouds
477,Bjornevatn,NO,69.6672,29.9847,20.82,79,0,4.61,clear sky
478,Los Corrales De Buelna,ES,43.2636,-4.0726,41.11,81,87,15.01,overcast clouds
479,Asau,RO,46.4333,26.4,40.28,79,100,6.08,overcast clouds
480,Katherine,AU,-14.4667,132.2667,84.52,74,40,9.22,scattered clouds
481,Solnechnyy,RU,50.7214,136.6319,-12.24,89,12,0.87,few clouds
482,Gwadar,PK,25.1216,62.3254,67.5,66,0,4.81,clear sky
483,Luena,AO,-11.7833,19.9167,61.23,98,100,3.62,overcast clouds
484,Palu,ID,-0.8917,119.8707,82.78,78,100,2.59,overcast clouds
485,Chokurdakh,RU,70.6333,147.9167,-36.26,100,24,4.68,few clouds
486,Sinnamary,GF,5.3833,-52.95,75.15,83,98,6.82,overcast clouds
487,La Maddalena,IT,41.2142,9.4083,51.96,68,19,21.32,few clouds
488,Hanna,CA,51.6334,-111.9018,26.71,96,100,4.81,overcast clouds
489,Lukaya,UG,-0.1489,31.8748,63.3,75,89,3.65,overcast clouds
490,Yarim,YE,14.298,44.3779,49.32,79,39,2.53,scattered clouds
491,Melo,UY,-32.3667,-54.1833,70.2,81,0,15.84,clear sky
492,Linxia,CN,35.6003,103.2064,11.35,79,100,1.3,overcast clouds
493,Payo,ID,-3.7508,103.6372,74.25,96,100,1.39,overcast clouds
494,Bobo Dioulasso,BF,11.1771,-4.2979,70.74,17,0,4.68,clear sky
495,Seoul,KR,37.5683,126.9778,26.2,86,20,4.61,few clouds
496,Shahreza,IR,32.0339,51.8794,26.55,95,96,4.65,overcast clouds
497,Falun,SE,60.6036,15.626,33.94,93,100,8.46,light snow
498,Batemans Bay,AU,-35.7167,150.1833,85.91,44,95,8.88,overcast clouds
499,Chicama,PE,-7.8447,-79.1469,68.54,69,77,5.99,broken clouds
500,Villa Corzo,MX,16.1667,-93.25,64.92,78,85,4.5,overcast clouds
501,Staryy Nadym,RU,65.6118,72.6842,2.41,98,99,8.43,overcast clouds
502,Siniscola,IT,40.5719,9.6922,47.75,70,1,15.55,clear sky
503,Puerto Escondido,MX,15.85,-97.0667,81.43,69,40,6.91,scattered clouds
504,Tubajon,PH,10.3317,125.5619,78.94,84,100,3.4,overcast clouds
505,Leninskoye,KZ,41.7589,69.3864,10.29,64,0,6.06,clear sky
506,Pecos,US,31.4229,-103.4932,64.49,32,100,0.0,overcast clouds
507,Juuru,EE,59.0597,24.956,35.76,97,100,9.42,overcast clouds
508,Vanavara,RU,60.34,102.2797,-55.8,100,70,3.42,broken clouds
509,Yerbogachen,RU,61.2767,108.0108,-55.16,100,63,3.74,broken clouds
510,Kahului,US,20.8947,-156.47,82.42,67,40,10.36,scattered clouds
511,Abha,SA,18.2164,42.5053,50.25,87,0,0.0,clear sky
512,Nizhniy Baskunchak,RU,48.2198,46.8311,22.91,79,88,8.12,overcast clouds
513,Paragominas,BR,-2.9667,-47.4833,70.63,99,19,3.31,few clouds
514,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,64.06,91,100,1.88,overcast clouds
515,Levski,BG,43.3667,25.1333,53.13,69,100,12.8,overcast clouds
516,Anloga,GH,5.7947,0.8973,80.49,81,93,8.1,overcast clouds
517,Grindavik,IS,63.8424,-22.4338,19.87,73,20,3.44,few clouds
518,Jinchang,CN,38.4953,102.1739,10.67,54,0,6.26,clear sky
519,Santiago Tuxtla,MX,18.4667,-95.3,74.1,76,95,11.3,overcast clouds
520,Morondava,MG,-20.2833,44.2833,78.66,85,60,6.51,broken clouds
521,Ergani,TR,38.2653,39.7621,37.99,74,1,3.96,clear sky
522,Topolobampo,MX,25.6,-109.05,64.27,78,95,5.88,overcast clouds
523,Gagarin,RU,55.5529,34.9954,31.95,95,100,17.0,light snow
524,Marsa Matruh,EG,31.3525,27.2453,52.0,82,0,3.44,clear sky
525,Wewak,PG,-3.5534,143.6268,81.5,76,100,6.71,light rain
526,Chenzhou,CN,25.8,113.0333,39.34,54,88,3.42,overcast clouds
527,Pali,IN,25.7667,73.3333,49.86,33,0,8.39,clear sky
528,Anaco,VE,9.4389,-64.4728,73.6,71,94,2.62,overcast clouds
529,Isangel,VU,-19.55,169.2667,78.91,83,100,4.61,overcast clouds
530,Darnah,LY,32.767,22.6367,56.16,62,3,30.33,clear sky
531,Westport,US,41.1415,-73.3579,44.56,73,91,7.14,overcast clouds
532,Mount Forest,CA,43.9795,-80.7221,37.36,100,100,5.75,overcast clouds
533,Ust-Kuyga,RU,70.0167,135.6,-45.8,100,100,2.75,overcast clouds
534,Amapa,BR,1.0,-52.0,70.77,99,100,2.57,overcast clouds
535,Boa Vista,BR,2.8197,-60.6733,76.98,83,75,13.8,moderate rain
536,Zabaykalsk,RU,49.6333,117.3167,-6.47,99,99,0.67,overcast clouds
537,Port Macquarie,AU,-31.4333,152.9167,80.89,57,6,12.64,clear sky
538,Bembereke,BJ,10.2283,2.6634,69.06,21,10,4.92,clear sky
539,Nanortalik,GL,60.1432,-45.2371,24.64,75,100,5.75,overcast clouds
540,Broome,US,42.2506,-75.833,41.0,88,100,4.61,overcast clouds
541,Sudak,UA,44.85,34.9667,48.31,79,95,4.68,overcast clouds
542,Sisimiut,GL,66.9395,-53.6735,-5.89,87,19,10.83,few clouds
543,Havre-Saint-Pierre,CA,50.2334,-63.5986,37.76,100,100,12.66,mist
544,Baneasa,RO,44.0461,26.0642,46.89,75,77,6.4,broken clouds
545,Vaitape,PF,-16.5167,-151.75,80.91,71,100,12.73,overcast clouds
546,Port Pirie,AU,-33.1833,138.0167,71.04,72,100,15.86,overcast clouds
547,Chapais,CA,49.7834,-74.8492,8.38,94,100,1.61,overcast clouds
548,Strai,NO,58.2,7.9,33.64,94,100,5.75,light snow
549,Buala,SB,-8.145,159.5921,85.14,69,100,11.56,light rain
550,Korla,CN,41.7597,86.1469,3.52,87,6,1.66,clear sky
551,Katsuura,JP,35.1333,140.3,47.71,79,94,9.35,overcast clouds
552,Zafra,ES,38.4167,-6.4167,42.57,86,100,25.14,overcast clouds
553,Juegang,CN,32.3174,121.1855,40.91,57,0,9.62,clear sky
554,Panzhihua,CN,26.5851,101.7128,38.8,55,1,3.13,clear sky
555,Kjollefjord,NO,70.9457,27.3465,33.85,80,20,14.97,few clouds
556,Sortland,NO,68.6949,15.4162,33.76,77,97,3.96,overcast clouds
557,Beauchamps,FR,50.012,1.5176,27.32,74,100,7.05,overcast clouds
558,Asosa,ET,10.0667,34.5333,62.69,49,10,3.94,clear sky
559,Suez,EG,29.9737,32.5263,54.3,58,0,6.73,clear sky
560,Roblin,CA,51.23,-101.3565,3.65,97,100,4.34,overcast clouds
561,Grants Pass,US,42.439,-123.3284,47.71,83,100,0.0,overcast clouds
562,La Palma,US,33.8464,-118.0467,59.81,57,20,8.05,few clouds
563,Camargo,MX,27.6667,-105.1667,64.9,19,49,18.52,scattered clouds
564,Zhuhai,CN,22.2769,113.5678,53.38,66,20,19.57,few clouds
565,Altamira,BR,-3.2033,-52.2064,72.09,98,100,1.66,heavy intensity rain
566,Nantucket,US,41.2835,-70.0995,44.74,79,100,13.8,overcast clouds
567,Moranbah,AU,-22.0016,148.0466,79.3,65,77,22.7,broken clouds
568,Bonthe,SL,7.5264,-12.505,75.63,83,5,4.47,clear sky
569,Kaitangata,NZ,-46.2817,169.8464,63.63,63,6,8.25,clear sky
570,Naryan-Mar,RU,67.6713,53.087,19.96,93,99,15.23,overcast clouds
571,Sambava,MG,-14.2667,50.1667,74.8,86,100,13.65,light rain
572,Ballina,AU,-28.8667,153.5667,81.01,61,0,8.52,clear sky
573,Panalingaan,PH,8.7842,117.4231,81.32,75,100,1.57,overcast clouds
574,Los Llanos De Aridane,ES,28.6585,-17.9182,58.75,73,100,8.05,overcast clouds
575,Umm Lajj,SA,25.0213,37.2685,66.69,39,25,13.73,scattered clouds
576,Sadovoye,RU,47.7764,44.5089,28.67,86,100,11.07,overcast clouds
577,Alamogordo,US,32.8995,-105.9603,45.21,86,100,11.5,overcast clouds
578,Glendive,US,47.1053,-104.7125,26.22,100,100,0.0,overcast clouds
579,Huoqiu,CN,32.3394,116.2694,34.16,59,34,5.21,scattered clouds
580,Abu Kamal,SY,34.4506,40.9171,49.96,76,6,8.01,clear sky
581,Port-Cartier,CA,50.0334,-66.8654,34.02,90,100,6.29,overcast clouds
582,Biak,ID,-0.9131,122.8766,78.96,80,100,0.96,light rain
583,Kathu,TH,7.9178,98.3332,75.02,76,50,10.27,scattered clouds
584,Puerto Penasco,MX,31.3167,-113.5333,59.72,52,6,7.45,clear sky
585,Bouar,CF,5.934,15.596,66.13,32,76,4.99,broken clouds
586,Bermeo,ES,43.4209,-2.7215,43.81,87,100,18.54,light rain
587,Payakumbuh,ID,-0.2202,100.6308,69.96,94,100,1.01,overcast clouds
588,Ketchikan,US,55.3422,-131.6461,36.41,99,100,4.74,moderate rain
589,Kalispell,US,48.1958,-114.3129,33.84,93,100,6.91,overcast clouds
590,Praia,CV,14.9215,-23.5087,73.94,78,75,23.02,broken clouds
591,Wines,PH,7.1939,125.3892,77.27,84,100,2.68,overcast clouds
592,Moreira Sales,BR,-24.0622,-53.0069,70.7,91,100,4.59,overcast clouds
593,Kota Bahru,MY,6.1333,102.2386,75.15,94,20,0.0,few clouds
594,Athabasca,CA,54.7169,-113.2854,23.41,95,100,7.47,overcast clouds
595,Barra,BR,-11.0894,-43.1417,75.42,72,95,3.42,overcast clouds
596,Innisfail,AU,-17.5333,146.0333,76.91,92,100,4.47,overcast clouds
597,Coahuayana,MX,18.7333,-103.6833,68.9,74,73,1.99,broken clouds
598,Huntsville,US,34.7304,-86.5861,63.25,85,75,7.0,broken clouds
599,Hami,CN,42.8,93.45,12.58,53,0,1.92,clear sky
600,Nauta,PE,-4.5061,-73.5757,73.04,97,98,3.0,overcast clouds
601,Tokur,RU,53.1333,132.9,-29.72,97,99,3.71,overcast clouds
602,Mount Gambier,AU,-37.8333,140.7667,62.1,56,100,12.15,overcast clouds
603,Kitgum,UG,3.2783,32.8867,70.29,37,74,3.65,broken clouds
604,Gobabis,NA,-22.45,18.9667,69.3,62,99,6.49,overcast clouds
605,Abbeville,FR,50.1,1.8333,31.5,80,97,5.3,overcast clouds
606,Marawi,PH,7.9986,124.2928,74.55,86,100,1.88,overcast clouds
607,Jutai,BR,-5.1833,-68.9,71.96,99,99,2.33,light rain
608,Tessalit,ML,20.1986,1.0114,62.98,15,19,8.46,few clouds
609,Ca Mau,VN,9.1769,105.15,77.41,81,50,4.52,scattered clouds
610,Sharlyk,RU,52.9167,54.75,-5.13,84,2,5.08,clear sky
611,Leningradskiy,RU,69.3833,178.4167,-28.79,97,91,8.1,overcast clouds
612,Swift Current,CA,50.2834,-107.8014,25.61,93,100,6.91,overcast clouds
613,Amuntai,ID,-2.4177,115.2494,74.03,98,100,1.83,light rain
614,Santiago Del Estero,AR,-27.7951,-64.2615,94.21,27,91,16.2,overcast clouds
615,Goba,ET,7.0167,39.9833,45.1,43,84,4.12,broken clouds
616,Millinocket,US,45.6573,-68.7098,30.31,86,100,10.36,overcast clouds
617,Wanaka,NZ,-44.7,169.15,72.19,54,25,2.73,scattered clouds
618,Tynda,RU,55.1667,124.7167,-26.55,96,100,1.83,overcast clouds
619,Boca Do Acre,BR,-8.7522,-67.3978,73.92,87,99,2.1,overcast clouds
620,Quatre Cocos,MU,-20.2078,57.7625,79.09,83,100,19.26,overcast clouds
621,Santa Isabel,BR,-23.3156,-46.2214,74.91,98,98,2.89,overcast clouds
622,El Rosario,MX,24.2556,-107.1828,64.18,69,100,7.49,overcast clouds
623,Belaya Gora,RU,68.5333,146.4167,-39.64,100,100,1.86,overcast clouds
624,Raga,SS,8.4596,25.678,67.05,27,25,3.94,scattered clouds
625,Sorland,NO,67.667,12.6934,37.26,66,100,19.53,overcast clouds
626,Eureka,US,40.8021,-124.1637,52.41,80,78,1.99,broken clouds
627,San Rafael,AR,-34.6177,-68.3301,73.0,60,69,9.04,broken clouds
628,Grand-Santi,GF,4.25,-54.3833,70.59,99,100,2.35,overcast clouds
629,Bako,ET,5.7833,36.5667,65.64,41,100,3.53,overcast clouds
630,Chanderi,IN,24.7167,78.1333,42.39,51,0,4.18,clear sky
631,Pekalongan,ID,-6.8886,109.6753,82.0,78,100,2.64,light rain
632,Nampula,MZ,-15.1165,39.2666,73.35,100,75,3.44,broken clouds
633,Leshukonskoye,RU,64.8989,45.7622,15.78,95,83,7.56,broken clouds
634,Banda Aceh,ID,5.5577,95.3222,75.06,79,100,11.39,overcast clouds
635,Vrangel,RU,42.7297,133.0839,15.08,47,0,9.01,clear sky
636,Vila Praia De Ancora,PT,41.811,-8.8526,50.11,72,100,29.24,light rain
637,Bereda,ES,43.2686,-7.5406,41.41,100,100,12.88,light rain
638,Kita,ML,13.0349,-9.4895,71.47,16,4,4.88,clear sky
639,Yar-Sale,RU,66.8333,70.8333,6.82,96,100,6.55,overcast clouds
640,Mezen,RU,65.8522,44.24,24.37,93,99,10.04,overcast clouds
641,Mwense,ZM,-10.3845,28.698,64.42,98,100,2.55,light rain
642,Hokitika,NZ,-42.7167,170.9667,69.53,68,13,7.47,few clouds
643,Cedro,BR,-6.6067,-39.0622,77.32,56,69,3.13,broken clouds
644,Dabat,ET,12.9842,37.765,51.57,63,6,3.15,clear sky
645,Mesyagutovo,RU,55.5303,58.2528,-2.02,90,48,4.94,scattered clouds
646,Sao Felix Do Xingu,BR,-6.6447,-51.995,71.19,93,100,1.88,overcast clouds
647,Waingapu,ID,-9.6567,120.2641,82.74,71,56,1.45,light rain
648,Greenville,US,35.6127,-77.3663,55.56,94,100,6.91,overcast clouds
649,Abalak,RU,58.1286,68.5944,7.32,86,56,6.93,broken clouds
650,Huanren,CN,41.2647,125.3667,11.17,66,4,1.5,clear sky
651,Kayes,ML,14.0,-11.0,75.78,13,6,8.1,clear sky
652,Kamloops,CA,50.6665,-120.3192,37.58,81,75,3.44,broken clouds
653,Albeni,RO,45.0333,23.6,44.64,90,100,7.07,overcast clouds
654,Acarau,BR,-2.8856,-40.12,78.82,79,46,14.47,scattered clouds
655,Ileza,RU,61.0533,43.9002,22.08,96,100,7.81,light snow
656,Tromso,NO,69.6496,18.957,26.62,86,0,2.3,clear sky
657,Verkh-Usugli,RU,52.7,115.1667,-14.21,99,100,2.26,overcast clouds
658,Sohbatpur,PK,28.5202,68.5434,51.57,17,10,8.5,clear sky
659,Lokoja,NG,7.8024,6.743,77.5,22,43,3.58,scattered clouds
660,Primorsko-Akhtarsk,RU,46.0497,38.1747,37.24,72,5,10.42,clear sky
661,Ugoofaaru,MV,5.6667,73.0,80.33,77,38,12.84,scattered clouds
662,Poum,NC,-20.2333,164.0167,76.1,89,100,20.04,light rain
663,Marathon,US,44.9,-89.7668,34.84,93,100,1.01,overcast clouds
664,Las Cruces,US,32.3123,-106.7783,45.0,80,4,1.99,clear sky
665,Selishche,RU,56.8879,33.2691,32.34,95,100,12.73,light snow
666,Dzerzhinskoye,RU,56.8344,95.2283,-26.03,92,10,4.25,clear sky
667,Arman,RU,59.7,150.1667,-20.99,81,94,13.0,overcast clouds
668,Xinzhi,CN,36.4989,111.7047,24.13,57,0,1.05,clear sky
669,Roma,US,43.2128,-75.4557,41.09,89,100,3.4,overcast clouds
670,Salinas,US,36.6777,-121.6555,57.11,74,0,1.01,clear sky
671,Tura,IN,25.5198,90.2201,49.33,56,0,3.27,clear sky
672,Entroncamento,PT,39.4667,-8.4667,50.77,78,100,17.94,overcast clouds
673,Anadyr,RU,64.75,177.4833,-32.62,98,51,6.33,broken clouds
674,Nizhniy Bestyakh,RU,61.9594,129.9086,-63.53,54,100,0.0,fog
675,Inirida,CO,3.8653,-67.9239,72.23,97,100,3.15,overcast clouds
676,Dingle,PH,10.9995,122.6711,79.32,87,100,9.4,overcast clouds
677,Salym,RU,60.0625,71.4789,9.68,91,100,6.76,overcast clouds
678,Mahibadhoo,MV,3.7833,72.9667,79.81,78,24,8.59,few clouds
679,Asfi,MA,32.2994,-9.2372,61.11,71,100,2.04,overcast clouds
680,Ilorin,NG,8.5,4.55,77.18,18,15,3.13,few clouds
681,Kapit,MY,2.0167,112.9333,77.54,87,92,0.85,overcast clouds
682,Kulachi,PK,31.9286,70.4592,49.3,18,100,2.91,overcast clouds
683,Porto Belo,BR,-27.1578,-48.5531,78.89,91,100,5.66,light rain
684,Kouroussa,GN,10.65,-9.8833,72.63,18,24,4.36,few clouds
685,Goundi,TD,9.3627,17.366,73.85,25,100,4.74,overcast clouds
686,Zhigalovo,RU,54.8097,105.1578,2.08,89,100,8.95,overcast clouds
687,Russell,US,32.3502,-85.1999,65.48,97,100,3.0,overcast clouds
688,Rodrigues Alves,BR,-7.738,-72.6509,76.5,81,90,2.91,overcast clouds
689,Balikpapan,ID,-1.2675,116.8289,79.79,83,20,4.61,few clouds
690,Yangambi,CD,0.8102,24.4336,68.25,91,29,2.08,scattered clouds
691,Hemsedal,NO,60.8629,8.5534,21.97,96,100,3.76,overcast clouds
692,Sakakah,SA,29.9697,40.2064,44.17,61,0,2.84,clear sky
693,Lithgow,AU,-33.4833,150.15,84.49,27,3,4.81,light rain
694,College,US,64.8569,-147.8028,0.07,84,97,3.24,overcast clouds
695,Yabrud,SY,33.9674,36.6574,38.08,75,1,3.85,clear sky
